294395,1.0,1.0
33396,1.0,1.0
101225,0.0,0.0
102009,0.0,0.0
305916,0.0,1.0
101780,0.0,0.0
101217,1.0,1.0
100240,0.0,0.0
297711,1.0,1.0
208265,1.0,1.0
238604,1.0,1.0
101888,0.0,0.0
88479,0.0,1.0
234220,1.0,1.0
216874,1.0,1.0
262515,1.0,1.0
284081,1.0,1.0
327987,1.0,1.0
301466,1.0,1.0
102181,1.0,0.0
79372,1.0,1.0
304759,1.0,1.0
184648,1.0,1.0
100672,0.0,0.0
329068,1.0,1.0
101881,0.0,0.0
102038,0.0,0.0
142103,1.0,1.0
102382,0.0,0.0
101601,0.0,0.0
100707,0.0,0.0
78150,1.0,1.0
102215,0.0,0.0
102827,1.0,0.0
299363,1.0,1.0
149612,1.0,1.0
100977,0.0,0.0
172512,1.0,1.0
336329,1.0,1.0
9261,1.0,1.0
186643,1.0,1.0
101133,0.0,0.0
100413,0.0,0.0
101022,0.0,0.0
240248,1.0,1.0
101027,0.0,0.0
209471,0.0,1.0
101941,0.0,0.0
101115,0.0,0.0
102087,0.0,0.0
146201,0.0,1.0
102830,0.0,0.0
102814,0.0,0.0
101538,1.0,0.0
45540,0.0,1.0
281321,1.0,1.0
265092,1.0,1.0
10277,0.0,0.0
208171,1.0,1.0
253260,1.0,1.0
10105,0.0,0.0
335184,1.0,1.0
324123,1.0,1.0
258766,1.0,1.0
480,1.0,1.0
322556,1.0,1.0
67373,1.0,1.0
100535,0.0,0.0
101211,0.0,0.0
75313,1.0,1.0
106110,1.0,1.0
1003,0.0,0.0
10013,0.0,0.0
99138,1.0,1.0
85664,1.0,1.0
102251,0.0,0.0
74251,1.0,1.0
120071,1.0,1.0
100190,0.0,0.0
155363,1.0,1.0
110497,1.0,1.0
317747,0.0,1.0
100744,0.0,0.0
102266,0.0,0.0
248776,1.0,1.0
101227,0.0,0.0
64414,1.0,1.0
100006,0.0,0.0
303955,1.0,1.0
10259,0.0,0.0
331674,1.0,1.0
100334,0.0,0.0
192673,1.0,1.0
102451,0.0,0.0
221156,1.0,1.0
102278,0.0,0.0
301383,1.0,1.0
101933,0.0,0.0
98573,1.0,1.0
1732,1.0,1.0
336730,1.0,1.0
260298,1.0,1.0
100717,0.0,0.0
26788,1.0,1.0
297556,1.0,1.0
192833,1.0,1.0
123332,1.0,1.0
101173,0.0,0.0
228329,1.0,1.0
100556,0.0,0.0
117083,1.0,1.0
100612,0.0,0.0
10058,0.0,0.0
204998,1.0,1.0
102533,0.0,0.0
10084,0.0,0.0
100384,0.0,0.0
33319,1.0,1.0
124503,0.0,1.0
100743,0.0,0.0
19323,0.0,1.0
100011,0.0,0.0
146838,1.0,1.0
321230,1.0,1.0
100034,0.0,0.0
287594,1.0,1.0
100238,0.0,0.0
186088,1.0,1.0
100989,0.0,0.0
100431,0.0,0.0
100740,0.0,0.0
10022,0.0,0.0
101773,0.0,0.0
329272,1.0,1.0
132954,1.0,1.0
101667,0.0,0.0
110697,1.0,1.0
10086,0.0,0.0
178049,1.0,1.0
204976,1.0,1.0
117845,1.0,1.0
222545,1.0,1.0
336288,1.0,1.0
284387,1.0,1.0
223289,1.0,1.0
273566,1.0,1.0
317626,1.0,1.0
132010,1.0,1.0
52035,1.0,1.0
100328,0.0,0.0
311594,1.0,1.0
310259,1.0,1.0
153283,0.0,1.0
298109,0.0,1.0
17029,1.0,1.0
141103,0.0,1.0
101117,0.0,0.0
204816,1.0,1.0
100234,1.0,0.0
4583,0.0,1.0
101394,0.0,0.0
183904,1.0,1.0
155397,1.0,1.0
177528,1.0,1.0
84049,0.0,1.0
101216,0.0,0.0
100027,0.0,0.0
102609,0.0,0.0
102013,0.0,0.0
131233,1.0,1.0
288578,1.0,1.0
10018,0.0,0.0
237141,1.0,1.0
102805,0.0,0.0
112785,0.0,1.0
100055,0.0,0.0
169481,1.0,1.0
101343,0.0,0.0
100390,0.0,0.0
100910,0.0,0.0
102334,0.0,0.0
102221,0.0,0.0
100901,0.0,0.0
100482,0.0,0.0
68709,1.0,1.0
33316,1.0,1.0
230134,1.0,1.0
102547,0.0,0.0
102465,0.0,0.0
50126,1.0,1.0
101644,0.0,0.0
100108,0.0,0.0
15919,1.0,1.0
137110,1.0,1.0
206141,1.0,1.0
100572,0.0,0.0
225104,1.0,1.0
101520,0.0,0.0
100943,0.0,0.0
161796,1.0,1.0
101957,0.0,0.0
269169,1.0,1.0
102736,0.0,0.0
7577,1.0,1.0
102078,0.0,0.0
101033,0.0,0.0
200388,1.0,1.0
100009,0.0,0.0
101411,0.0,0.0
100182,0.0,0.0
101924,0.0,0.0
10085,0.0,0.0
118878,1.0,1.0
259410,1.0,1.0
100354,0.0,0.0
10096,0.0,0.0
101194,0.0,0.0
10167,0.0,0.0
100266,0.0,0.0
101894,0.0,0.0
270421,1.0,1.0
100311,0.0,0.0
101335,0.0,0.0
101902,0.0,0.0
190146,0.0,1.0
183804,1.0,1.0
102597,0.0,0.0
311748,1.0,1.0
69677,1.0,1.0
209002,1.0,1.0
100445,0.0,0.0
100958,0.0,0.0
100528,0.0,0.0
100582,0.0,0.0
281050,1.0,1.0
109741,1.0,1.0
202014,1.0,1.0
276969,0.0,1.0
101105,0.0,0.0
26959,1.0,1.0
208145,1.0,1.0
101807,0.0,0.0
101505,0.0,0.0
332547,1.0,1.0
330417,1.0,1.0
101113,0.0,0.0
101620,0.0,0.0
100759,0.0,0.0
102797,0.0,0.0
102623,0.0,0.0
100622,0.0,0.0
28709,1.0,1.0
101581,0.0,0.0
301741,0.0,1.0
101668,0.0,0.0
191411,1.0,1.0
261435,1.0,1.0
306193,1.0,1.0
100868,0.0,0.0
262361,1.0,1.0
102769,0.0,0.0
101638,0.0,0.0
54309,1.0,1.0
56465,0.0,1.0
10055,0.0,0.0
299075,1.0,1.0
3597,1.0,1.0
53746,1.0,1.0
152321,1.0,1.0
