317626,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
132010,1 1:32 2:0 3:1 4:0 5:2 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
52035,1 1:1 2:5 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:0
100328,0 1:105 2:47 3:1 4:1 5:1 6:2 7:-1 8:-1 9:-1 10:0 11:0 12:0 13:1 14:1
311594,1 1:26 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
310259,1 1:8 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
153283,1 1:5 2:13 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:1 11:0 12:1 13:0 14:1
298109,1 1:7 2:8 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:0 12:0 13:0 14:1
17029,1 1:0 2:6 3:0 4:1 5:100 6:1 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
141103,1 1:4 2:5 3:1 4:1 5:2 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
101117,0 1:243 2:40 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:-1 11:1 12:1 13:1 14:1
204816,1 1:1 2:4 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:1 12:1 13:0 14:0
100234,0 1:45 2:17 3:1 4:1 5:2 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:0 13:1 14:1
4583,1 1:10 2:7 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:0 13:0 14:1
101394,0 1:36 2:60 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:0 11:1 12:0 13:1 14:1
183904,1 1:2 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
155397,1 1:10 2:0 3:1 4:0 5:2 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
177528,1 1:2 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
84049,1 1:4 2:34 3:1 4:1 5:1 6:1 7:0 8:-1 9:-1 10:0 11:0 12:1 13:0 14:1
101216,0 1:24 2:1 3:1 4:1 5:0 6:1 7:-1 8:-1 9:0 10:0 11:1 12:1 13:0 14:0
100027,0 1:33 2:31 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:0 11:0 12:0 13:0 14:0
102609,0 1:25 2:15 3:1 4:1 5:1 6:0 7:0 8:-1 9:0 10:1 11:1 12:1 13:1 14:1
102013,0 1:88 2:82 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:0 13:1 14:1
131233,1 1:12 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
288578,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
10018,0 1:22 2:7 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:1
237141,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
102805,0 1:36 2:22 3:1 4:1 5:1 6:1 7:-1 8:0 9:0 10:0 11:2 12:0 13:1 14:1
112785,1 1:6 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0
100055,0 1:24 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:1 14:0
169481,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
101343,0 1:130 2:17 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:-1 11:2 12:1 13:1 14:1
100390,0 1:94 2:471 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:0 12:0 13:1 14:1
100910,0 1:157 2:185 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:0 13:1 14:1
102334,0 1:1 2:2 3:1 4:1 5:1 6:0 7:0 8:-1 9:0 10:0 11:0 12:1 13:0 14:0
102221,0 1:55 2:96 3:1 4:1 5:1 6:1 7:0 8:-1 9:-1 10:0 11:0 12:1 13:1 14:1
100901,0 1:81 2:1 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:0 11:1 12:1 13:1 14:0
100482,0 1:7 2:3 3:1 4:1 5:2 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
68709,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
33316,1 1:1 2:4 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
230134,1 1:0 2:28 3:0 4:1 5:100 6:1 7:-1 8:1 9:0 10:-1 11:100 12:1 13:0 14:1
102547,0 1:11 2:2 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:0
102465,0 1:171 2:63 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:0 12:0 13:1 14:1
50126,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
101644,0 1:185 2:273 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:0 13:1 14:1
100108,0 1:31 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:0
15919,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
137110,1 1:12 2:0 3:1 4:0 5:2 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:1
206141,1 1:3 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
100572,0 1:102 2:183 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:1 12:0 13:1 14:1
225104,1 1:0 2:5 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
101520,0 1:28 2:38 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:0 12:1 13:1 14:1
100943,0 1:119 2:78 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:-1 11:0 12:1 13:1 14:1
161796,1 1:0 2:2 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
101957,0 1:4 2:10 3:1 4:1 5:2 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:1 14:0
269169,1 1:0 2:2 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102736,0 1:23 2:41 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:0 12:1 13:1 14:1
7577,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102078,0 1:6 2:21 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:1
101033,0 1:88 2:164 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:1 13:1 14:1
200388,1 1:0 2:6 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
100009,0 1:9 2:4 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:1
101411,0 1:16 2:55 3:1 4:1 5:0 6:2 7:0 8:-1 9:0 10:0 11:0 12:1 13:0 14:1
100182,0 1:224 2:17 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:-1 11:1 12:1 13:1 14:1
101924,0 1:59 2:52 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:2 12:0 13:1 14:1
10085,0 1:88 2:63 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:0 11:1 12:0 13:1 14:1
118878,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
259410,1 1:1 2:11 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
100354,0 1:78 2:20 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:0 13:1 14:1
10096,0 1:17 2:9 3:1 4:1 5:1 6:1 7:0 8:-1 9:1 10:-1 11:0 12:0 13:1 14:1
101194,0 1:108 2:106 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:1 12:0 13:1 14:1
10167,0 1:2 2:4 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:0 12:1 13:0 14:0
100266,0 1:12 2:11 3:1 4:1 5:1 6:2 7:-1 8:0 9:0 10:0 11:0 12:0 13:0 14:1
101894,0 1:13 2:205 3:1 4:1 5:1 6:1 7:0 8:-1 9:1 10:-1 11:0 12:1 13:1 14:1
270421,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
100311,0 1:738 2:1948 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:1 12:1 13:1 14:1
101335,0 1:10 2:13 3:1 4:1 5:1 6:2 7:0 8:-1 9:0 10:0 11:1 12:1 13:0 14:1
101902,0 1:45 2:115 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:0 12:1 13:0 14:1
190146,1 1:5 2:22 3:1 4:1 5:2 6:2 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1
183804,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102597,0 1:28 2:22 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:-1 11:0 12:0 13:1 14:1
311748,1 1:2 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
69677,1 1:2 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:1 11:100 12:1 13:1 14:0
209002,1 1:0 2:6 3:0 4:1 5:100 6:1 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
100445,0 1:113 2:11 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:1 12:1 13:1 14:0
100958,0 1:26 2:16 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0
100528,0 1:15 2:10 3:1 4:1 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:0
100582,0 1:2 2:30 3:1 4:1 5:1 6:1 7:-1 8:0 9:0 10:0 11:0 12:1 13:0 14:1
281050,1 1:3 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
109741,1 1:1 2:2 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
202014,1 1:0 2:5 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
276969,1 1:4 2:66 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
101105,0 1:6 2:13 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0
26959,1 1:12 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
208145,1 1:0 2:1 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:1 14:0
101807,0 1:90 2:54 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:1 12:0 13:1 14:1
101505,0 1:262 2:110 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:0 11:2 12:1 13:1 14:1
332547,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
330417,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
101113,0 1:3 2:25 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:0 12:1 13:0 14:1
101620,0 1:15 2:36 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:1 11:0 12:1 13:0 14:1
100759,0 1:13 2:8 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:1
102797,0 1:24 2:2 3:1 4:1 5:2 6:0 7:-1 8:-1 9:-1 10:0 11:0 12:0 13:0 14:0
102623,0 1:37 2:1 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:-1 11:1 12:1 13:1 14:0
100622,0 1:348 2:123 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:2 12:1 13:1 14:1
28709,1 1:9 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
101581,0 1:11 2:8 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:1
301741,1 1:6 2:19 3:1 4:1 5:2 6:1 7:-1 8:-1 9:-1 10:0 11:0 12:1 13:0 14:1
101668,0 1:41 2:40 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:0 12:1 13:1 14:1
191411,1 1:13 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:1 11:100 12:1 13:1 14:1
261435,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
306193,1 1:0 2:13 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
100868,0 1:9 2:185 3:1 4:1 5:2 6:1 7:1 8:-1 9:1 10:0 11:0 12:0 13:0 14:0
262361,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102769,0 1:42 2:175 3:1 4:1 5:1 6:1 7:0 8:1 9:0 10:-1 11:0 12:0 13:0 14:1
101638,0 1:90 2:4 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:0 13:1 14:0
54309,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
56465,1 1:4 2:25 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
10055,0 1:1531 2:120 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:2 12:1 13:1 14:1
299075,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
3597,1 1:2 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
53746,1 1:1 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
152321,1 1:10 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:-1 11:100 12:1 13:1 14:1
100647,0 1:46 2:72 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:0 11:0 12:0 13:1 14:1
2005,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
237974,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
119547,1 1:0 2:2 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:1 11:100 12:1 13:0 14:1
101959,0 1:10 2:9 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1
102614,0 1:349 2:568 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:0 12:0 13:1 14:1
101726,0 1:40 2:22 3:1 4:1 5:1 6:1 7:0 8:-1 9:-1 10:0 11:1 12:1 13:1 14:1
302871,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
17909,1 1:3 2:0 3:1 4:0 5:0 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
100315,0 1:33 2:9 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:2 12:1 13:0 14:1
209051,1 1:0 2:1 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
110301,1 1:9 2:0 3:1 4:0 5:2 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
100171,0 1:9 2:6 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0
6563,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
62899,1 1:14 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
65901,1 1:1 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0
281283,1 1:0 2:4 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
122115,1 1:0 2:29 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:1 11:100 12:1 13:0 14:1
100336,0 1:26 2:24 3:1 4:1 5:1 6:1 7:0 8:-1 9:-1 10:0 11:0 12:0 13:1 14:1
10024,0 1:5 2:1 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:0 11:1 12:1 13:1 14:0
106821,1 1:0 2:60 3:0 4:1 5:100 6:1 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
100841,0 1:23 2:103 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:0 12:1 13:1 14:1
101064,0 1:82 2:10 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:1 13:1 14:1
101377,0 1:479 2:1 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:-1 11:1 12:1 13:1 14:0
175324,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:1 11:100 12:1 13:1 14:0
100347,0 1:11 2:48 3:1 4:1 5:2 6:1 7:0 8:-1 9:-1 10:0 11:0 12:1 13:0 14:1
10021,0 1:30 2:36 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:0 11:0 12:1 13:0 14:1
100023,0 1:2 2:3 3:1 4:1 5:0 6:1 7:0 8:-1 9:0 10:0 11:1 12:1 13:0 14:0
100563,0 1:2 2:3 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:0
101965,0 1:5 2:61 3:1 4:1 5:1 6:1 7:1 8:-1 9:1 10:-1 11:0 12:1 13:1 14:1
101367,0 1:66 2:37 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:1 12:0 13:1 14:1
177689,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:1 11:100 12:1 13:1 14:1
285815,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
100550,0 1:5 2:23 3:1 4:1 5:0 6:2 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:1
101078,0 1:22 2:588 3:1 4:1 5:2 6:1 7:0 8:-1 9:0 10:0 11:0 12:0 13:1 14:1
21390,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
212639,1 1:0 2:4 3:0 4:1 5:100 6:1 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
189934,1 1:12 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
102028,0 1:286 2:30 3:1 4:1 5:1 6:2 7:1 8:-1 9:0 10:-1 11:2 12:0 13:1 14:1
101530,0 1:55 2:24 3:1 4:1 5:1 6:1 7:1 8:-1 9:0 10:-1 11:2 12:1 13:1 14:1
100511,0 1:31 2:8 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:1 12:0 13:1 14:1
102458,0 1:28 2:16 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:1 12:1 13:0 14:1
304092,1 1:6 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102307,0 1:57 2:212 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:0 11:0 12:0 13:0 14:1
18763,1 1:0 2:28 3:0 4:1 5:100 6:1 7:-1 8:1 9:0 10:0 11:100 12:1 13:1 14:0
28038,1 1:1 2:5 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:0 12:1 13:0 14:0
151261,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
211655,1 1:5 2:0 3:1 4:0 5:0 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
8134,1 1:5 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
101944,0 1:451 2:79 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:0 11:2 12:1 13:1 14:1
252150,1 1:2 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
263026,1 1:24 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:1
233962,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
203723,1 1:36 2:28 3:1 4:1 5:2 6:1 7:0 8:-1 9:0 10:0 11:0 12:0 13:1 14:1
100476,0 1:1 2:4 3:1 4:1 5:1 6:1 7:-1 8:-1 9:0 10:0 11:0 12:1 13:0 14:0
102418,0 1:52 2:69 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:0 11:0 12:0 13:1 14:1
213601,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
288221,1 1:5 2:8 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:1 14:1
100544,0 1:3 2:42 3:1 4:1 5:1 6:1 7:-1 8:0 9:0 10:0 11:0 12:1 13:0 14:1
172510,1 1:25 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:1 14:1
270838,1 1:0 2:2 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:1 14:0
15229,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
313984,1 1:3 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102322,0 1:32 2:344 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:0 12:1 13:1 14:1
205210,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
238252,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
100223,0 1:10 2:11 3:1 4:1 5:0 6:1 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:1
14957,1 1:0 2:105 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:-1 11:100 12:1 13:0 14:1
118405,1 1:23 2:0 3:1 4:0 5:2 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
101661,0 1:8 2:9 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:1 12:0 13:0 14:0
102511,0 1:213 2:132 3:1 4:1 5:1 6:1 7:1 8:-1 9:-1 10:-1 11:2 12:0 13:1 14:1
273741,1 1:0 2:2 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
217987,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
48282,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102740,0 1:35 2:64 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:-1 11:0 12:0 13:1 14:1
162271,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
100559,0 1:14 2:7 3:1 4:1 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:1 13:0 14:1
61106,1 1:1 2:1 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:2 12:1 13:0 14:0
100361,0 1:11 2:58 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:-1 11:0 12:0 13:1 14:1
101385,0 1:89 2:174 3:1 4:1 5:1 6:1 7:0 8:-1 9:-1 10:-1 11:1 12:0 13:1 14:1
101935,0 1:25 2:25 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:0 12:0 13:1 14:0
101400,0 1:30 2:134 3:1 4:1 5:1 6:1 7:0 8:-1 9:0 10:0 11:0 12:0 13:1 14:1
100227,0 1:2 2:11 3:1 4:1 5:1 6:2 7:0 8:-1 9:0 10:0 11:0 12:1 13:0 14:1
100604,0 1:73 2:162 3:1 4:1 5:1 6:1 7:1 8:-1 9:-1 10:-1 11:1 12:1 13:1 14:1
101444,0 1:106 2:154 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:-1 11:2 12:0 13:1 14:1
234179,1 1:2 2:12 3:1 4:1 5:1 6:2 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:1
1010,0 1:77 2:76 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:1 13:1 14:0
252440,1 1:0 2:4 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
137729,1 1:1 2:0 3:1 4:0 5:1 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
320968,1 1:11 2:0 3:1 4:0 5:0 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:0
102103,0 1:487 2:2 3:1 4:1 5:1 6:0 7:-1 8:-1 9:-1 10:-1 11:1 12:1 13:1 14:0
100279,0 1:14 2:29 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:0 12:0 13:0 14:1
334476,1 1:12 2:0 3:1 4:0 5:1 6:100 7:-1 8:-1 9:0 10:0 11:100 12:1 13:0 14:0
100781,0 1:26 2:150 3:1 4:1 5:1 6:1 7:1 8:-1 9:1 10:0 11:0 12:1 13:1 14:1
324784,1 1:0 2:11 3:0 4:1 5:100 6:1 7:0 8:0 9:0 10:0 11:100 12:1 13:1 14:0
30030,1 1:15 2:9 3:1 4:1 5:1 6:1 7:-1 8:-1 9:-1 10:0 11:1 12:0 13:0 14:1
137822,1 1:4 2:0 3:1 4:0 5:0 6:100 7:0 8:0 9:0 10:0 11:100 12:1 13:0 14:1
162801,1 1:1 2:9 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:1 11:1 12:1 13:0 14:1
101980,0 1:15 2:2 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:-1 11:1 12:1 13:1 14:0
100710,0 1:26 2:27 3:1 4:1 5:1 6:2 7:0 8:-1 9:0 10:0 11:1 12:0 13:0 14:1
100984,0 1:2 2:9 3:1 4:1 5:1 6:1 7:-1 8:0 9:0 10:0 11:0 12:1 13:0 14:0
102454,0 1:433 2:205 3:1 4:1 5:1 6:1 7:-1 8:-1 9:1 10:-1 11:0 12:0 13:1 14:1
